cycle,avg_attention,avg_performance,is_break,high_attention_count
291,0.6761549621491821,0.96,false,0
292,0.6261549621491825,0.96,false,0
293,0.5761549621491823,0.96,false,0
294,0.5261549621491821,0.96,false,0
295,0.47615496214918246,0.96,false,0
296,0.4261549621491821,0.96,false,0
297,0.37615496214918226,0.96,false,0
298,0.3261549621491822,0.96,false,0
299,0.2761549621491824,0.96,false,0
300,0.22615496214918226,0.96,true,0
301,0.2761549621491824,0.96,true,0
302,0.3261549621491822,0.96,true,0
303,0.37615496214918226,0.96,true,0
304,0.4261549621491821,0.96,true,0
305,0.47615496214918246,0.96,true,0
306,0.5261549621491821,0.96,true,0
307,0.5761549621491823,0.96,true,0
308,0.6261549621491825,0.96,true,0
309,0.6761549621491821,0.96,true,0
310,0.7261549621491824,0.96,true,21
311,0.7761549621491828,0.96,true,23
312,0.8261549621491827,0.96,true,23
313,0.8761549621491825,0.96,true,23
314,0.9261549621491822,0.96,true,25
315,0.9761549621491825,0.96,false,25
316,0.9261549621491822,0.96,false,25
317,0.8761549621491825,0.96,false,23
318,0.8261549621491827,0.96,false,23
319,0.7761549621491828,0.96,false,23
320,0.7261549621491824,0.96,false,21
321,0.6761549621491821,0.96,false,0
322,0.6261549621491825,0.96,false,0
323,0.5761549621491823,0.96,false,0
324,0.5261549621491821,0.96,false,0
325,0.47615496214918246,0.96,false,0
326,0.4261549621491821,0.96,false,0
327,0.37615496214918226,0.96,false,0
328,0.3261549621491822,0.96,false,0
329,0.2761549621491824,0.96,false,0
330,0.22615496214918226,0.96,true,0
331,0.2761549621491824,0.96,true,0
332,0.3261549621491822,0.96,true,0
333,0.37615496214918226,0.96,true,0
334,0.4261549621491821,0.96,true,0
335,0.47615496214918246,0.96,true,0
336,0.5261549621491821,0.96,true,0
337,0.5761549621491823,0.96,true,0
338,0.6261549621491825,0.96,true,0
339,0.6761549621491821,0.96,true,0
340,0.7261549621491824,0.96,true,21
341,0.7761549621491828,0.96,true,23
342,0.8261549621491827,0.96,true,23
343,0.8761549621491825,0.96,true,23
344,0.9261549621491822,0.96,true,25
345,0.9761549621491825,0.96,false,25
346,0.9261549621491822,0.96,false,25
347,0.8761549621491825,0.96,false,23
348,0.8261549621491827,0.96,false,23
349,0.7761549621491828,0.96,false,23
350,0.7261549621491824,0.96,false,21
351,0.6761549621491821,0.96,false,0
352,0.6261549621491825,0.96,false,0
353,0.5761549621491823,0.96,false,0
354,0.5261549621491821,0.96,false,0
355,0.47615496214918246,0.96,false,0
356,0.4261549621491821,0.96,false,0
357,0.37615496214918226,0.96,false,0
358,0.3261549621491822,0.96,false,0
359,0.2761549621491824,0.96,false,0
360,0.22615496214918226,0.96,true,0
361,0.2761549621491824,0.96,true,0
362,0.3261549621491822,0.96,true,0
363,0.37615496214918226,0.96,true,0
364,0.4261549621491821,0.96,true,0
365,0.47615496214918246,0.96,true,0
366,0.5261549621491821,0.96,true,0
367,0.5761549621491823,0.96,true,0
368,0.6261549621491825,0.96,true,0
369,0.6761549621491821,0.96,true,0
370,0.7261549621491824,0.96,true,21
371,0.7761549621491828,0.96,true,23
372,0.8261549621491827,0.96,true,23
373,0.8761549621491825,0.96,true,23
374,0.9261549621491822,0.96,true,25
375,0.9761549621491825,0.96,false,25
376,0.9261549621491822,0.96,false,25
377,0.8761549621491825,0.96,false,23
378,0.8261549621491827,0.96,false,23
379,0.7761549621491828,0.96,false,23
380,0.7261549621491824,0.96,false,21
381,0.6761549621491821,0.96,false,0
382,0.6261549621491825,0.96,false,0
383,0.5761549621491823,0.96,false,0
384,0.5261549621491821,0.96,false,0
385,0.47615496214918246,0.96,false,0
386,0.4261549621491821,0.96,false,0
387,0.37615496214918226,0.96,false,0
388,0.3261549621491822,0.96,false,0
389,0.2761549621491824,0.96,false,0
390,0.22615496214918226,0.96,true,0
391,0.2761549621491824,0.96,true,0
392,0.3261549621491822,0.96,true,0
393,0.37615496214918226,0.96,true,0
394,0.4261549621491821,0.96,true,0
395,0.47615496214918246,0.96,true,0
396,0.5261549621491821,0.96,true,0
397,0.5761549621491823,0.96,true,0
398,0.6261549621491825,0.96,true,0
399,0.6761549621491821,0.96,true,0
400,0.7261549621491824,0.96,true,21
401,0.7761549621491828,0.96,true,23
402,0.8261549621491827,0.96,true,23
403,0.8761549621491825,0.96,true,23
404,0.9261549621491822,0.96,true,25
405,0.9761549621491825,0.96,false,25
406,0.9261549621491822,0.96,false,25
407,0.8761549621491825,0.96,false,23
408,0.8261549621491827,0.96,false,23
409,0.7761549621491828,0.96,false,23
410,0.7261549621491824,0.96,false,21
411,0.6761549621491821,0.96,false,0
412,0.6261549621491825,0.96,false,0
413,0.5761549621491823,0.96,false,0
414,0.5261549621491821,0.96,false,0
415,0.47615496214918246,0.96,false,0
416,0.4261549621491821,0.96,false,0
417,0.37615496214918226,0.96,false,0
418,0.3261549621491822,0.96,false,0
419,0.2761549621491824,0.96,false,0
420,0.22615496214918226,0.96,true,0
421,0.2761549621491824,0.96,true,0
422,0.3261549621491822,0.96,true,0
423,0.37615496214918226,0.96,true,0
424,0.4261549621491821,0.96,true,0
425,0.47615496214918246,0.96,true,0
426,0.5261549621491821,0.96,true,0
427,0.5761549621491823,0.96,true,0
428,0.6261549621491825,0.96,true,0
429,0.6761549621491821,0.96,true,0
430,0.7261549621491824,0.96,true,21
431,0.7761549621491828,0.96,true,23
432,0.8261549621491827,0.96,true,23
433,0.8761549621491825,0.96,true,23
434,0.9261549621491822,0.96,true,25
435,0.9761549621491825,0.96,false,25
436,0.9261549621491822,0.96,false,25
437,0.8761549621491825,0.96,false,23
438,0.8261549621491827,0.96,false,23
439,0.7761549621491828,0.96,false,23
440,0.7261549621491824,0.96,false,21
441,0.6761549621491821,0.96,false,0
442,0.6261549621491825,0.96,false,0
443,0.5761549621491823,0.96,false,0
444,0.5261549621491821,0.96,false,0
445,0.47615496214918246,0.96,false,0
446,0.4261549621491821,0.96,false,0
447,0.37615496214918226,0.96,false,0
448,0.3261549621491822,0.96,false,0
449,0.2761549621491824,0.96,false,0
450,0.22615496214918226,0.96,true,0
451,0.2761549621491824,0.96,true,0
452,0.3261549621491822,0.96,true,0
453,0.37615496214918226,0.96,true,0
454,0.4261549621491821,0.96,true,0
455,0.47615496214918246,0.96,true,0
456,0.5261549621491821,0.96,true,0
457,0.5761549621491823,0.96,true,0
458,0.6261549621491825,0.96,true,0
459,0.6761549621491821,0.96,true,0
460,0.7261549621491824,0.96,true,21
461,0.7761549621491828,0.96,true,23
462,0.8261549621491827,0.96,true,23
463,0.8761549621491825,0.96,true,23
464,0.9261549621491822,0.96,true,25
465,0.9761549621491825,0.96,false,25
466,0.9261549621491822,0.96,false,25
467,0.8761549621491825,0.96,false,23
468,0.8261549621491827,0.96,false,23
469,0.7761549621491828,0.96,false,23
470,0.7261549621491824,0.96,false,21
471,0.6761549621491821,0.96,false,0
472,0.6261549621491825,0.96,false,0
473,0.5761549621491823,0.96,false,0
474,0.5261549621491821,0.96,false,0
475,0.47615496214918246,0.96,false,0
476,0.4261549621491821,0.96,false,0
477,0.37615496214918226,0.96,false,0
478,0.3261549621491822,0.96,false,0
479,0.2761549621491824,0.96,false,0
480,0.22615496214918226,0.96,true,0
481,0.2761549621491824,0.96,true,0
482,0.3261549621491822,0.96,true,0
483,0.37615496214918226,0.96,true,0
484,0.4261549621491821,0.96,true,0
485,0.47615496214918246,0.96,true,0
486,0.5261549621491821,0.96,true,0
487,0.5761549621491823,0.96,true,0
488,0.6261549621491825,0.96,true,0
489,0.6761549621491821,0.96,true,0
490,0.7261549621491824,0.96,true,21
491,0.7761549621491828,0.96,true,23
492,0.8261549621491827,0.96,true,23
493,0.8761549621491825,0.96,true,23
494,0.9261549621491822,0.96,true,25
495,0.9761549621491825,0.96,false,25
496,0.9261549621491822,0.96,false,25
497,0.8761549621491825,0.96,false,23
498,0.8261549621491827,0.96,false,23
499,0.7761549621491828,0.96,false,23
